u_id,u_name,v_id,v_name,type
302,"McCoy, Mr. Bernard",331,"McCoy, Miss. Agnes",DAUGHTER
719,"McEvoy, Mr. Michael",1092,"Murphy, Miss. Nora",CONNECTED
23,"McGowan, Miss. Anna ""Annie""",1098,"McGowan, Miss. Katherine",SISTER
1098,"McGowan, Miss. Katherine",23,"McGowan, Miss. Anna ""Annie""",SISTER
398,"McKane, Mr. Peter David",1230,"Denbury, Mr. Herbert",CONNECTED
398,"McKane, Mr. Peter David",583,"Downton, Mr. William James",CONNECTED
398,"McKane, Mr. Peter David",727,"Renouf, Mrs. Peter Henry (Lillian Jefferys)",CONNECTED
398,"McKane, Mr. Peter David",923,"Jefferys, Mr. Clifford Thomas",CONNECTED
398,"McKane, Mr. Peter David",1211,"Jefferys, Mr. Ernest Wilfred",CONNECTED
398,"McKane, Mr. Peter David",477,"Renouf, Mr. Peter Henry",CONNECTED
398,"McKane, Mr. Peter David",1150,"Bentham, Miss. Lilian W",CONNECTED
398,"McKane, Mr. Peter David",57,"Rugg, Miss. Emily",CONNECTED
744,"McNamee, Mr. Neal",1275,"McNamee, Mrs. Neal (Eileen O'Leary)",WIFE
1275,"McNamee, Mrs. Neal (Eileen O'Leary)",744,"McNamee, Mr. Neal",HUSBAND
447,"Mellinger, Miss. Madeleine Violet",273,"Mellinger, Mrs. (Elizabeth Anne Maidment)",MOTHER
273,"Mellinger, Mrs. (Elizabeth Anne Maidment)",447,"Mellinger, Miss. Madeleine Violet",DAUGHTER
197,"Mernagh, Mr. Robert",971,"Doyle, Miss. Elizabeth",COUSIN
35,"Meyer, Mr. Edgar Joseph",376,"Meyer, Mrs. Edgar Joseph (Leila Saks)",WIFE
376,"Meyer, Mrs. Edgar Joseph (Leila Saks)",35,"Meyer, Mr. Edgar Joseph",HUSBAND
1151,"Midtsjo, Mr. Karl Albert",35,"Meyer, Mr. Edgar Joseph",CONNECTED
246,"Minahan, Dr. William Edward",413,"Minahan, Miss. Daisy E",CONNECTED
246,"Minahan, Dr. William Edward",1303,"Minahan, Mrs. William Edward (Lillian E Thorpe)",CONNECTED
246,"Minahan, Dr. William Edward",926,"Mock, Mr. Philipp Edmund",SAME_CABIN
413,"Minahan, Miss. Daisy E",1303,"Minahan, Mrs. William Edward (Lillian E Thorpe)",MOTHER
413,"Minahan, Miss. Daisy E",246,"Minahan, Dr. William Edward",CONNECTED
413,"Minahan, Miss. Daisy E",926,"Mock, Mr. Philipp Edmund",SAME_CABIN
1303,"Minahan, Mrs. William Edward (Lillian E Thorpe)",413,"Minahan, Miss. Daisy E",DAUGHTER
1303,"Minahan, Mrs. William Edward (Lillian E Thorpe)",246,"Minahan, Dr. William Edward",CONNECTED
1303,"Minahan, Mrs. William Edward (Lillian E Thorpe)",926,"Mock, Mr. Philipp Edmund",SAME_CABIN
963,"Minkoff, Mr. Lazar",878,"Petroff, Mr. Nedelio",CONNECTED
963,"Minkoff, Mr. Lazar",848,"Markoff, Mr. Marin",CONNECTED
963,"Minkoff, Mr. Lazar",288,"Naidenoff, Mr. Penko",CONNECTED
963,"Minkoff, Mr. Lazar",754,"Jonkoff, Mr. Lalio",CONNECTED
963,"Minkoff, Mr. Lazar",106,"Mionoff, Mr. Stoytcho",CONNECTED
963,"Minkoff, Mr. Lazar",664,"Coleff, Mr. Peju",CONNECTED
963,"Minkoff, Mr. Lazar",567,"Stoytcheff, Mr. Ilia",CONNECTED
106,"Mionoff, Mr. Stoytcho",963,"Minkoff, Mr. Lazar",CONNECTED
106,"Mionoff, Mr. Stoytcho",288,"Naidenoff, Mr. Penko",CONNECTED
106,"Mionoff, Mr. Stoytcho",567,"Stoytcheff, Mr. Ilia",CONNECTED
106,"Mionoff, Mr. Stoytcho",878,"Petroff, Mr. Nedelio",CONNECTED
106,"Mionoff, Mr. Stoytcho",848,"Markoff, Mr. Marin",CONNECTED
106,"Mionoff, Mr. Stoytcho",754,"Jonkoff, Mr. Lalio",CONNECTED
106,"Mionoff, Mr. Stoytcho",664,"Coleff, Mr. Peju",CONNECTED
926,"Mock, Mr. Philipp Edmund",1014,"Schabert, Mrs. Paul (Emma Mock)",CONNECTED
926,"Mock, Mr. Philipp Edmund",246,"Minahan, Dr. William Edward",SAME_CABIN
926,"Mock, Mr. Philipp Edmund",413,"Minahan, Miss. Daisy E",SAME_CABIN
926,"Mock, Mr. Philipp Edmund",1303,"Minahan, Mrs. William Edward (Lillian E Thorpe)",SAME_CABIN
76,"Moen, Mr. Sigurd Hansen",716,"Soholt, Mr. Peter Andreas Lauritz Andersen",SAME_CABIN
752,"Moor, Master. Meier",824,"Moor, Mrs. (Beila)",MOTHER
824,"Moor, Mrs. (Beila)",752,"Moor, Master. Meier",SON
959,"Moore, Mr. Clarence Bloomfield",603,"Harrington, Mr. Charles H",CONNECTED
110,"Moran, Miss. Bertha",518,"Ryan, Mr. Patrick",CONNECTED
110,"Moran, Miss. Bertha",769,"Moran, Mr. Daniel J",FATHER
769,"Moran, Mr. Daniel J",518,"Ryan, Mr. Patrick",CONNECTED
769,"Moran, Mr. Daniel J",110,"Moran, Miss. Bertha",DAUGHTER
706,"Morley, Mr. Henry Samuel (""Mr Henry Marshall"")",428,"Phillips, Miss. Kate Florence (""Mrs Kate Louise Phillips Marshall"")",CONNECTED
108,"Moss, Mr. Albert Johan",409,"Birkeland, Mr. Hans Martin Monsen",CONNECTED
108,"Moss, Mr. Albert Johan",668,"Rommetvedt, Mr. Knud Paust",CONNECTED
66,"Moubarek, Master. Gerios",710,"Moubarek, Master. Halim Gonios (""William George"")",BROTHER
66,"Moubarek, Master. Gerios",1117,"Moubarek, Mrs. George (Omine Amenia"" Alexander)""",MOTHER
710,"Moubarek, Master. Halim Gonios (""William George"")",66,"Moubarek, Master. Gerios",BROTHER
710,"Moubarek, Master. Halim Gonios (""William George"")",1117,"Moubarek, Mrs. George (Omine Amenia"" Alexander)""",MOTHER
1117,"Moubarek, Mrs. George (Omine Amenia"" Alexander)""",1117,"Moubarek, Mrs. George (Omine Amenia"" Alexander)""",HUSBAND
1117,"Moubarek, Mrs. George (Omine Amenia"" Alexander)""",621,"Yasbeck, Mr. Antoni",CONNECTED
1117,"Moubarek, Mrs. George (Omine Amenia"" Alexander)""",66,"Moubarek, Master. Gerios",SON
1117,"Moubarek, Mrs. George (Omine Amenia"" Alexander)""",710,"Moubarek, Master. Halim Gonios (""William George"")",SON
842,"Mudd, Mr. Thomas Charles",773,"Mack, Mrs. (Mary)",SAME_TICKET
698,"Mullens, Miss. Katherine ""Katie""",613,"Murphy, Miss. Margaret Jane",CONNECTED
698,"Mullens, Miss. Katherine ""Katie""",242,"Murphy, Miss. Katherine ""Kate""",CONNECTED
698,"Mullens, Miss. Katherine ""Katie""",157,"Gilnagh, Miss. Katherine ""Katie""",CONNECTED
962,"Mulvihill, Miss. Bertha E",511,"Daly, Mr. Eugene Patrick",CONNECTED
962,"Mulvihill, Miss. Bertha E",1183,"Daly, Miss. Margaret Marcella Maggie""""",CONNECTED
242,"Murphy, Miss. Katherine ""Kate""",698,"Mullens, Miss. Katherine ""Katie""",CONNECTED
242,"Murphy, Miss. Katherine ""Kate""",613,"Murphy, Miss. Margaret Jane",SISTER
242,"Murphy, Miss. Katherine ""Kate""",157,"Gilnagh, Miss. Katherine ""Katie""",CONNECTED
613,"Murphy, Miss. Margaret Jane",698,"Mullens, Miss. Katherine ""Katie""",CONNECTED
613,"Murphy, Miss. Margaret Jane",242,"Murphy, Miss. Katherine ""Kate""",SISTER
613,"Murphy, Miss. Margaret Jane",1013,"Kiernan, Mr. John",FIANCE
613,"Murphy, Miss. Margaret Jane",157,"Gilnagh, Miss. Katherine ""Katie""",CONNECTED
1092,"Murphy, Miss. Nora",719,"McEvoy, Mr. Michael",CONNECTED
288,"Naidenoff, Mr. Penko",664,"Coleff, Mr. Peju",CONNECTED
288,"Naidenoff, Mr. Penko",754,"Jonkoff, Mr. Lalio",CONNECTED
288,"Naidenoff, Mr. Penko",567,"Stoytcheff, Mr. Ilia",CONNECTED
288,"Naidenoff, Mr. Penko",848,"Markoff, Mr. Marin",CONNECTED
288,"Naidenoff, Mr. Penko",878,"Petroff, Mr. Nedelio",CONNECTED
288,"Naidenoff, Mr. Penko",963,"Minkoff, Mr. Lazar",CONNECTED
288,"Naidenoff, Mr. Penko",106,"Mionoff, Mr. Stoytcho",CONNECTED
382,"Nakid, Miss. Maria (""Mary"")",1225,"Nakid, Mrs. Said (Waika Mary"" Mowad)""",MOTHER
382,"Nakid, Miss. Maria (""Mary"")",623,"Nakid, Mr. Sahid",FATHER
623,"Nakid, Mr. Sahid",1225,"Nakid, Mrs. Said (Waika Mary"" Mowad)""",WIFE
623,"Nakid, Mr. Sahid",382,"Nakid, Miss. Maria (""Mary"")",DAUGHTER
1225,"Nakid, Mrs. Said (Waika Mary"" Mowad)""",623,"Nakid, Mr. Sahid",HUSBAND
1225,"Nakid, Mrs. Said (Waika Mary"" Mowad)""",382,"Nakid, Miss. Maria (""Mary"")",DAUGHTER
1184,"Nasr, Mr. Mustafa",355,"Yousif, Mr. Wazli",COUSIN
1184,"Nasr, Mr. Mustafa",20,"Masselmani, Mrs. Fatima",COUSIN
123,"Nasser, Mr. Nicholas",911,"Assaf Khalil, Mrs. Mariana (Miriam"")""",CONNECTED
341,"Navratil, Master. Edmond Roger",149,"Navratil, Mr. Michel (""Louis M Hoffman"")",FATHER
341,"Navratil, Master. Edmond Roger",194,"Navratil, Master. Michel M",BROTHER
341,"Navratil, Master. Edmond Roger",1214,"Nesson, Mr. Israel",SAME_CABIN
194,"Navratil, Master. Michel M",149,"Navratil, Mr. Michel (""Louis M Hoffman"")",FATHER
194,"Navratil, Master. Michel M",341,"Navratil, Master. Edmond Roger",BROTHER
194,"Navratil, Master. Michel M",1214,"Nesson, Mr. Israel",SAME_CABIN
149,"Navratil, Mr. Michel (""Louis M Hoffman"")",194,"Navratil, Master. Michel M",SON
149,"Navratil, Mr. Michel (""Louis M Hoffman"")",341,"Navratil, Master. Edmond Roger",SON
149,"Navratil, Mr. Michel (""Louis M Hoffman"")",1214,"Nesson, Mr. Israel",SAME_CABIN
1214,"Nesson, Mr. Israel",341,"Navratil, Master. Edmond Roger",SAME_CABIN
1214,"Nesson, Mr. Israel",194,"Navratil, Master. Michel M",SAME_CABIN
1214,"Nesson, Mr. Israel",149,"Navratil, Mr. Michel (""Louis M Hoffman"")",SAME_CABIN
216,"Newell, Miss. Madeleine",660,"Newell, Mr. Arthur Webster",FATHER
216,"Newell, Miss. Madeleine",394,"Newell, Miss. Marjorie",SISTER
394,"Newell, Miss. Marjorie",216,"Newell, Miss. Madeleine",SISTER
394,"Newell, Miss. Marjorie",660,"Newell, Mr. Arthur Webster",FATHER
660,"Newell, Mr. Arthur Webster",394,"Newell, Miss. Marjorie",DAUGHTER
660,"Newell, Mr. Arthur Webster",216,"Newell, Miss. Madeleine",DAUGHTER
137,"Newsom, Miss. Helen Monypeny",249,"Beckwith, Mr. Richard Leonard",STEPFATHER
137,"Newsom, Miss. Helen Monypeny",872,"Beckwith, Mrs. Richard Leonard (Sallie Monypeny)",MOTHER
146,"Nicholls, Mr. Joseph Charles",1222,"Davies, Mrs. John Morgan (Elizabeth Agnes Mary White) ",CONNECTED
146,"Nicholls, Mr. Joseph Charles",550,"Davies, Master. John Morgan Jr",CONNECTED
146,"Nicholls, Mr. Joseph Charles",1068,"Sincock, Miss. Maude",CONNECTED
126,"Nicola-Yarred, Master. Elias",40,"Nicola-Yarred, Miss. Jamila",SISTER
40,"Nicola-Yarred, Miss. Jamila",126,"Nicola-Yarred, Master. Elias",BROTHER
964,"Nieminen, Miss. Manta Josefina",529,"Salonen, Mr. Johan Werner",CONNECTED
1149,"Niklasson, Mr. Samuel",1192,"Olsson, Mr. Oscar Wilhelm",CONNECTED
1149,"Niklasson, Mr. Samuel",806,"Johansson, Mr. Karl Johan",CONNECTED
316,"Nilsson, Miss. Helmina Josefina",990,"Braf, Miss. Elin Ester Maria",CONNECTED
67,"Nye, Mrs. (Elizabeth Ramell)",1114,"Cook, Mrs. (Selena Rogers)",COMPANION
67,"Nye, Mrs. (Elizabeth Ramell)",346,"Brown, Miss. Amelia ""Mildred""",COMPANION
67,"Nye, Mrs. (Elizabeth Ramell)",517,"Lemore, Mrs. (Amelia Milley)",COMPANION
142,"Nysten, Miss. Anna Sofia",14,"Andersson, Mr. Anders Johan",CONNECTED
142,"Nysten, Miss. Anna Sofia",611,"Andersson, Mrs. Anders Johan (Alfrida Konstantia Brogren)",CONNECTED
142,"Nysten, Miss. Anna Sofia",424,"Danbom, Mrs. Ernst Gilbert (Anna Sigrid Maria Brogren)",CONNECTED
142,"Nysten, Miss. Anna Sofia",617,"Danbom, Mr. Ernst Gilbert",CONNECTED
365,"O'Brien, Mr. Thomas",187,"O'Brien, Mrs. Thomas (Johanna ""Hannah"" Godfrey)",WIFE
187,"O'Brien, Mrs. Thomas (Johanna ""Hannah"" Godfrey)",365,"O'Brien, Mr. Thomas",HUSBAND
29,"O'Dwyer, Miss. Ellen ""Nellie""",1075,"Lane, Mr. Patrick",CONNECTED
1306,"Oliva y Ocana, Dona. Fermina",1075,"Lane, Mr. Patrick",CONNECTED
1306,"Oliva y Ocana, Dona. Fermina",506,"Penasco y Castellana, Mr. Victor de Satode",CONNECTED
1306,"Oliva y Ocana, Dona. Fermina",308,"Penasco y Castellana, Mrs. Victor de Satode (Maria Josefa Perez de Soto y Vallejo)",SAME_TICKET
913,"Olsen, Master. Artur Karl",198,"Olsen, Mr. Karl Siegwart Andreas",FATHER
913,"Olsen, Master. Artur Karl",128,"Madsen, Mr. Fridtjof Arne",CONNECTED
509,"Olsen, Mr. Henry Margido",1102,"Andersen, Mr. Albert Karvin",CONNECTED
509,"Olsen, Mr. Henry Margido",997,"Holthen, Mr. Johan Martin",CONNECTED
198,"Olsen, Mr. Karl Siegwart Andreas",913,"Olsen, Master. Artur Karl",SON
198,"Olsen, Mr. Karl Siegwart Andreas",128,"Madsen, Mr. Fridtjof Arne",CONNECTED
397,"Olsson, Miss. Elina",1233,"Lundstrom, Mr. Thure Edvin",FIANCE
1192,"Olsson, Mr. Oscar Wilhelm",1149,"Niklasson, Mr. Samuel",CONNECTED
1192,"Olsson, Mr. Oscar Wilhelm",806,"Johansson, Mr. Karl Johan",CONNECTED
1172,"Oreskovic, Miss. Jelka",405,"Oreskovic, Miss. Marija",SISTER
1172,"Oreskovic, Miss. Jelka",726,"Oreskovic, Mr. Luka",FATHER
405,"Oreskovic, Miss. Marija",726,"Oreskovic, Mr. Luka",FATHER
405,"Oreskovic, Miss. Marija",1172,"Oreskovic, Miss. Jelka",SISTER
726,"Oreskovic, Mr. Luka",405,"Oreskovic, Miss. Marija",DAUGHTER
726,"Oreskovic, Mr. Luka",1172,"Oreskovic, Miss. Jelka",DAUGHTER
139,"Osen, Mr. Olaf Elon",877,"Gustafsson, Mr. Alfred Ossian",CONNECTED
918,"Ostby, Miss. Helene Ragnhild",55,"Ostby, Mr. Engelhart Cornelius",FATHER
55,"Ostby, Mr. Engelhart Cornelius",918,"Ostby, Miss. Helene Ragnhild",DAUGHTER
1171,"Oxenham, Mr. Percy Thomas",220,"Harris, Mr. Walter",CONNECTED
8,"Palsson, Master. Gosta Leonard",375,"Palsson, Miss. Stina Viola",SISTER
8,"Palsson, Master. Gosta Leonard",1281,"Palsson, Master. Paul Folke",BROTHER
8,"Palsson, Master. Gosta Leonard",568,"Palsson, Mrs. Nils (Alma Cornelia Berglund)",MOTHER
8,"Palsson, Master. Gosta Leonard",25,"Palsson, Miss. Torborg Danira",SISTER
1281,"Palsson, Master. Paul Folke",8,"Palsson, Master. Gosta Leonard",BROTHER
1281,"Palsson, Master. Paul Folke",568,"Palsson, Mrs. Nils (Alma Cornelia Berglund)",MOTHER
1281,"Palsson, Master. Paul Folke",25,"Palsson, Miss. Torborg Danira",SISTER
1281,"Palsson, Master. Paul Folke",375,"Palsson, Miss. Stina Viola",SISTER
375,"Palsson, Miss. Stina Viola",1281,"Palsson, Master. Paul Folke",BROTHER
375,"Palsson, Miss. Stina Viola",568,"Palsson, Mrs. Nils (Alma Cornelia Berglund)",MOTHER
375,"Palsson, Miss. Stina Viola",25,"Palsson, Miss. Torborg Danira",SISTER
375,"Palsson, Miss. Stina Viola",8,"Palsson, Master. Gosta Leonard",BROTHER
25,"Palsson, Miss. Torborg Danira",1281,"Palsson, Master. Paul Folke",BROTHER
25,"Palsson, Miss. Torborg Danira",568,"Palsson, Mrs. Nils (Alma Cornelia Berglund)",MOTHER
25,"Palsson, Miss. Torborg Danira",375,"Palsson, Miss. Stina Viola",SISTER
25,"Palsson, Miss. Torborg Danira",8,"Palsson, Master. Gosta Leonard",BROTHER
568,"Palsson, Mrs. Nils (Alma Cornelia Berglund)",375,"Palsson, Miss. Stina Viola",DAUGHTER
568,"Palsson, Mrs. Nils (Alma Cornelia Berglund)",25,"Palsson, Miss. Torborg Danira",DAUGHTER
568,"Palsson, Mrs. Nils (Alma Cornelia Berglund)",8,"Palsson, Master. Gosta Leonard",SON
568,"Palsson, Mrs. Nils (Alma Cornelia Berglund)",1281,"Palsson, Master. Paul Folke",SON
165,"Panula, Master. Eino Viljami",1259,"Riihivouri, Miss. Susanna Juhantytar Sanni""""",CONNECTED
165,"Panula, Master. Eino Viljami",687,"Panula, Mr. Jaako Arnold",FATHER
165,"Panula, Master. Eino Viljami",639,"Panula, Mrs. Juha (Maria Emilia Ojala)",MOTHER
165,"Panula, Master. Eino Viljami",825,"Panula, Master. Urho Abraham",BROTHER
165,"Panula, Master. Eino Viljami",51,"Panula, Master. Juha Niilo",BROTHER
165,"Panula, Master. Eino Viljami",267,"Panula, Mr. Ernesti Arvid",FATHER
51,"Panula, Master. Juha Niilo",825,"Panula, Master. Urho Abraham",BROTHER
51,"Panula, Master. Juha Niilo",267,"Panula, Mr. Ernesti Arvid",FATHER
51,"Panula, Master. Juha Niilo",687,"Panula, Mr. Jaako Arnold",FATHER
51,"Panula, Master. Juha Niilo",1259,"Riihivouri, Miss. Susanna Juhantytar Sanni""""",CONNECTED
51,"Panula, Master. Juha Niilo",165,"Panula, Master. Eino Viljami",BROTHER
51,"Panula, Master. Juha Niilo",639,"Panula, Mrs. Juha (Maria Emilia Ojala)",MOTHER
825,"Panula, Master. Urho Abraham",267,"Panula, Mr. Ernesti Arvid",FATHER
825,"Panula, Master. Urho Abraham",687,"Panula, Mr. Jaako Arnold",FATHER
825,"Panula, Master. Urho Abraham",165,"Panula, Master. Eino Viljami",BROTHER
825,"Panula, Master. Urho Abraham",639,"Panula, Mrs. Juha (Maria Emilia Ojala)",MOTHER
825,"Panula, Master. Urho Abraham",51,"Panula, Master. Juha Niilo",BROTHER
825,"Panula, Master. Urho Abraham",1259,"Riihivouri, Miss. Susanna Juhantytar Sanni""""",CONNECTED
267,"Panula, Mr. Ernesti Arvid",639,"Panula, Mrs. Juha (Maria Emilia Ojala)",WIFE
267,"Panula, Mr. Ernesti Arvid",825,"Panula, Master. Urho Abraham",SON
267,"Panula, Mr. Ernesti Arvid",687,"Panula, Mr. Jaako Arnold",CONNECTED
267,"Panula, Mr. Ernesti Arvid",165,"Panula, Master. Eino Viljami",SON
267,"Panula, Mr. Ernesti Arvid",51,"Panula, Master. Juha Niilo",SON
267,"Panula, Mr. Ernesti Arvid",1259,"Riihivouri, Miss. Susanna Juhantytar Sanni""""",CONNECTED
687,"Panula, Mr. Jaako Arnold",825,"Panula, Master. Urho Abraham",SON
687,"Panula, Mr. Jaako Arnold",267,"Panula, Mr. Ernesti Arvid",CONNECTED
687,"Panula, Mr. Jaako Arnold",51,"Panula, Master. Juha Niilo",SON
687,"Panula, Mr. Jaako Arnold",1259,"Riihivouri, Miss. Susanna Juhantytar Sanni""""",CONNECTED
687,"Panula, Mr. Jaako Arnold",165,"Panula, Master. Eino Viljami",SON
687,"Panula, Mr. Jaako Arnold",639,"Panula, Mrs. Juha (Maria Emilia Ojala)",WIFE
639,"Panula, Mrs. Juha (Maria Emilia Ojala)",1259,"Riihivouri, Miss. Susanna Juhantytar Sanni""""",CONNECTED
639,"Panula, Mrs. Juha (Maria Emilia Ojala)",267,"Panula, Mr. Ernesti Arvid",HUSBAND
639,"Panula, Mrs. Juha (Maria Emilia Ojala)",687,"Panula, Mr. Jaako Arnold",HUSBAND
639,"Panula, Mrs. Juha (Maria Emilia Ojala)",51,"Panula, Master. Juha Niilo",SON
639,"Panula, Mrs. Juha (Maria Emilia Ojala)",825,"Panula, Master. Urho Abraham",SON
639,"Panula, Mrs. Juha (Maria Emilia Ojala)",165,"Panula, Master. Eino Viljami",SON
278,"Parkes, Mr. Francis ""Frank""",467,"Campbell, Mr. William",CONNECTED
278,"Parkes, Mr. Francis ""Frank""",467,"Campbell, Mr. William",CONNECTED
278,"Parkes, Mr. Francis ""Frank""",733,"Knight, Mr. Robert J",CONNECTED
278,"Parkes, Mr. Francis ""Frank""",24,"Sloper, Mr. William Thompson",CONNECTED
278,"Parkes, Mr. Francis ""Frank""",414,"Cunningham, Mr. Alfred Fleming",CONNECTED
278,"Parkes, Mr. Francis ""Frank""",414,"Cunningham, Mr. Alfred Fleming",CONNECTED
278,"Parkes, Mr. Francis ""Frank""",675,"Watson, Mr. Ennis Hastings",CONNECTED
278,"Parkes, Mr. Francis ""Frank""",482,"Frost, Mr. Anthony Wood ""Archie""",CONNECTED
278,"Parkes, Mr. Francis ""Frank""",1158,"Chisholm, Mr. Roderick Robert Crispin",CONNECTED
278,"Parkes, Mr. Francis ""Frank""",807,"Andrews, Mr. Thomas Jr",CONNECTED
260,"Parrish, Mrs. (Lutie Davis)",881,"Shelley, Mrs. William (Imanita Parrish Hall)",CONNECTED
332,"Partner, Mr. Austen",712,"Klaber, Mr. Herman",COMPANION
332,"Partner, Mr. Austen",712,"Klaber, Mr. Herman",CONNECTED
576,"Patchett, Mr. George",761,"Garfirth, Mr. John",CONNECTED
1282,"Payne, Mr. Vivian Ponsonby",821,"Hays, Mrs. Charles Melville (Clara Jennings Gregg)",CONNECTED
1282,"Payne, Mr. Vivian Ponsonby",521,"Perreault, Miss. Anne",CONNECTED
1282,"Payne, Mr. Vivian Ponsonby",1200,"Hays, Mr. Charles Melville",CONNECTED
1173,"Peacock, Master. Alfred Edward",1301,"Peacock, Miss. Treasteall",SISTER
1173,"Peacock, Master. Alfred Edward",1051,"Peacock, Mrs. Benjamin (Edith Nile)",MOTHER
1301,"Peacock, Miss. Treasteall",1051,"Peacock, Mrs. Benjamin (Edith Nile)",MOTHER
1301,"Peacock, Miss. Treasteall",1173,"Peacock, Master. Alfred Edward",BROTHER
1051,"Peacock, Mrs. Benjamin (Edith Nile)",1173,"Peacock, Master. Alfred Edward",SON
1051,"Peacock, Mrs. Benjamin (Edith Nile)",1301,"Peacock, Miss. Treasteall",DAUGHTER
337,"Pears, Mr. Thomas Clinton",152,"Pears, Mrs. Thomas (Edith Wearne)",WIFE
152,"Pears, Mrs. Thomas (Edith Wearne)",337,"Pears, Mr. Thomas Clinton",HUSBAND
506,"Penasco y Castellana, Mr. Victor de Satode",337,"Pears, Mr. Thomas Clinton",CONNECTED
506,"Penasco y Castellana, Mr. Victor de Satode",1306,"Oliva y Ocana, Dona. Fermina",CONNECTED
506,"Penasco y Castellana, Mr. Victor de Satode",308,"Penasco y Castellana, Mrs. Victor de Satode (Maria Josefa Perez de Soto y Vallejo)",WIFE
308,"Penasco y Castellana, Mrs. Victor de Satode (Maria Josefa Perez de Soto y Vallejo)",506,"Penasco y Castellana, Mr. Victor de Satode",HUSBAND
308,"Penasco y Castellana, Mrs. Victor de Satode (Maria Josefa Perez de Soto y Vallejo)",1306,"Oliva y Ocana, Dona. Fermina",CONNECTED
213,"Perkin, Mr. John Henry",478,"Braund, Mr. Lewis Richard",COUSIN
213,"Perkin, Mr. John Henry",1,"Braund, Mr. Owen Harris",COUSIN
213,"Perkin, Mr. John Henry",228,"Lovell, Mr. John Hall (""Henry"")",COUSIN
182,"Pernot, Mr. Rene",790,"Guggenheim, Mr. Benjamin",EMPLOYER
521,"Perreault, Miss. Anne",821,"Hays, Mrs. Charles Melville (Clara Jennings Gregg)",CONNECTED
521,"Perreault, Miss. Anne",1282,"Payne, Mr. Vivian Ponsonby",CONNECTED
521,"Perreault, Miss. Anne",1200,"Hays, Mr. Charles Melville",CONNECTED
268,"Persson, Mr. Ernst Ulrik",252,"Strom, Mrs. Wilhelm (Elna Matilda Persson)",SISTER
268,"Persson, Mr. Ernst Ulrik",206,"Strom, Miss. Telma Matilda",NIECE
1309,"Peter, Master. Michael J",534,"Peter, Mrs. Catherine (Catherine Rizk)",MOTHER
1309,"Peter, Master. Michael J",129,"Peter, Miss. Anna",SISTER
129,"Peter, Miss. Anna",1309,"Peter, Master. Michael J",BROTHER
129,"Peter, Miss. Anna",534,"Peter, Mrs. Catherine (Catherine Rizk)",MOTHER
534,"Peter, Mrs. Catherine (Catherine Rizk)",1309,"Peter, Master. Michael J",SON
534,"Peter, Mrs. Catherine (Catherine Rizk)",129,"Peter, Miss. Anna",DAUGHTER
681,"Peters, Miss. Katie",388,"Buss, Miss. Kate",CONNECTED
681,"Peters, Miss. Katie",1196,"McCarthy, Miss. Catherine Katie""""",CONNECTED
681,"Peters, Miss. Katie",777,"Tobin, Mr. Roger",CONNECTED
101,"Petranec, Miss. Matilda",314,"Hendekovic, Mr. Ignjac",CONNECTED
878,"Petroff, Mr. Nedelio",288,"Naidenoff, Mr. Penko",CONNECTED
878,"Petroff, Mr. Nedelio",567,"Stoytcheff, Mr. Ilia",CONNECTED
878,"Petroff, Mr. Nedelio",106,"Mionoff, Mr. Stoytcho",CONNECTED
878,"Petroff, Mr. Nedelio",754,"Jonkoff, Mr. Lalio",CONNECTED
878,"Petroff, Mr. Nedelio",963,"Minkoff, Mr. Lazar",CONNECTED
878,"Petroff, Mr. Nedelio",848,"Markoff, Mr. Marin",CONNECTED
878,"Petroff, Mr. Nedelio",664,"Coleff, Mr. Peju",CONNECTED
443,"Petterson, Mr. Johan Emil",41,"Ahlin, Mrs. Johan (Johanna Persdotter Larsson)",SISTER
808,"Pettersson, Miss. Ellen Natalia",361,"Skoog, Mr. Wilhelm",UNCLE
808,"Pettersson, Miss. Ellen Natalia",1304,"Henriksson, Miss. Jenny Lovisa",COUSIN
1078,"Phillips, Miss. Alice Frances Louisa",1222,"Davies, Mrs. John Morgan (Elizabeth Agnes Mary White) ",SHARED_CABIN
1078,"Phillips, Miss. Alice Frances Louisa",550,"Davies, Master. John Morgan Jr",SHARED_CABIN
1078,"Phillips, Miss. Alice Frances Louisa",1194,"Phillips, Mr. Escott Robert",FATHER
428,"Phillips, Miss. Kate Florence (""Mrs Kate Louise Phillips Marshall"")",706,"Morley, Mr. Henry Samuel (""Mr Henry Marshall"")",CONNECTED
1194,"Phillips, Mr. Escott Robert",1078,"Phillips, Miss. Alice Frances Louisa",DAUGHTER
191,"Pinsky, Mrs. (Rosa)",459,"Toomey, Miss. Ellen",CONNECTED
191,"Pinsky, Mrs. (Rosa)",1012,"Watt, Miss. Bertha J",COMPANION
191,"Pinsky, Mrs. (Rosa)",162,"Watt, Mrs. James (Elizabeth ""Bessie"" Inglis Milne)",COMPANION
1161,"Pokrnic, Mr. Mate",1195,"Pokrnic, Mr. Tome",CONNECTED
1195,"Pokrnic, Mr. Tome",1161,"Pokrnic, Mr. Mate",CONNECTED
801,"Ponesell, Mr. Martin",715,"Greenberg, Mr. Samuel",CONNECTED
111,"Porter, Mr. Walter Chamberlain",1227,"Maguire, Mr. John Edward",CONNECTED
111,"Porter, Mr. Walter Chamberlain",476,"Clifford, Mr. George Quincy",CONNECTED
